Codigo,Nombre,Categoria,Estado,Departamento,Municipio,Altitud,Fecha_instalacion,Fecha_suspension,Corriente,Latitude,Longitud
27015280,PARAMO BELMIRA - AUT [27015280],Climática Principal,Activa,Antioquia,Entrerrios,3221,22/11/2004,,0,6.63202778,-75.64444444
24035390,PARAMO ALMORZADERO  - AUT [24035390],Climática Principal,Activa,Santander,Cerrito,3600,24/10/2004,,0,6.94538889,-72.69633333
24055070,SAN  VICENTE DE CHUCURI  - AUT [24055070],Agrometeorológica,Activa,Santander,San Vicente De Chucurí,173,24/10/2004,,0,6.82338889,-73.47205556
24055080,VIZCAINA LA LIZAMA  - AUT [24055080],Agrometeorológica,Activa,Santander,Barrancabermeja,114,24/10/2004,,0,6.98297222,-73.70488889
37057020,ALCARAVAN  AUT [37057020],Limnigráfica,Activa,Arauca,Arauquita,162,14/11/1997,,Arauca,7.035,-71.41638889
3206500045,GRANADA SENA - AUT   [3206500045],Climática Principal,Activa,Meta,Granada (Meta),316,27/12/2017,,0,3.51633333,-73.73973333
37015030,BERLIN - AUT [37015030],Climática Principal,Activa,Santander,Tona,3316,21/08/2008,,Zulia,7.187,-72.8685
25017010,MONTELIBANO - AUT [25017010],Limnigráfica,Activa,Córdoba,Montelíbano,40,15/04/1973,,San Jorge,7.98797222,-75.41733333
23195240,AGUACHICA - AUT [23195240],Agrometeorológica,Activa,Cesar,Aguachica,103,19/08/2005,,Cauca,8.12341667,-73.57986111
13037040,CARRIZOLA - AUT [13037040],Limnimétrica,Activa,Córdoba,Tierralta,55,15/06/1990,,Sinu,8.16083333,-76.09555556
27037010,LA ESPERANZA NECHI [27037010],Limnigráfica,Activa,Antioquia,Nechí,33,09/03/1975,,Nechi,8.03,-74.79
27037030,SAN JUAN NECHI - AUT [27037030],Limnigráfica,Activa,Antioquia,Zaragoza,180,14/05/1976,,Nechi,7.475,-74.92083333
23207040,SAN PABLO RIO MAGDALENA  - AUT [23207040],Limnigráfica,Activa,Bolívar,San Pablo (Bolívar),62,14/07/1977,,Magdalena,7.48033333,-73.91855556
16015120,UNIVERSIDAD DE PAMPLONA  - AUT [16015120],Agrometeorológica,Activa,Norte de Santander,Pamplona,2362,12/10/2004,,0,7.36094444,-72.66605556
16057030,LA CABANA - AUT [16057030],Limnigráfica,Activa,Norte de Santander,Ocaña,1220,14/10/1971,,Algodonal,8.19780556,-73.31825
16017020,LA DONJUANA - AUT [16017020],Limnigráfica,Activa,Norte de Santander,Chinácota,730,15/08/1972,,Pamplonita,7.68797222,-72.60547222
16017030,LA UCHEMA - AUT [16017030],Limnigráfica,Suspendida,Norte de Santander,Villa Del Rosario,520,15/10/1981,13/07/2018,Tachira,7.69422222,-72.474
29045150,SAIZA - AUT [29045150],Climática Principal,Suspendida,Córdoba,Tierralta,287,15/11/2002,10/08/2010,Tachira,7.74602778,-76.4325
16057090,TERMOTASAJERO [16057090],Limnigráfica,Suspendida,Norte de Santander,Durania,255,15/10/2004,23/05/2008,Zulia,7.83333333,-72.63333333
25017020,SAN PEDRO - AUT [25017020],Limnigráfica,Activa,Córdoba,Puerto Libertador,50,15/05/1989,,San Pedro,7.85388889,-75.70972222
35071001,TEATINO  - AUT  [35071001],Limnigráfica,Activa,Boyacá,Samacá,2288,,,Teatinos,5.42155556,-73.54019444
25027020,EL BANCO - AUT [25027020],Limnigráfica,Activa,Magdalena,El Banco,29,15/01/1934,,Magdalena,8.99252778,-73.96944444
29065130,LA GRAN VIA - AUT [29065130],Agrometeorológica,Activa,Magdalena,Zona Bananera,30,01/10/2008,,Magdalena,10.85,-74.13333333
15067020,CERCADO EL-AUTOMAT [15067020],Limnigráfica,Activa,La Guajira,Fonseca,335,04/09/2004,,Rancheria,10.9075,-73.00833333
25025360,AEROPUERTO LAS FLORES  - AUT [25025360],Climática Principal,Activa,Magdalena,El Banco,34,04/05/2013,,0,9.04633333,-73.97083333
25020470,CHINU - AUT [25020470],Pluviométrica,Activa,Córdoba,Chinú,125,11/12/2014,,Suarez,9.11777778,-75.39333333
28035070,GUATAPURI - AUT [28035070],Climática Principal,Suspendida,Cesar,Valledupar,1315,25/02/2006,06/11/2018,0,10.73213889,-73.39241667
25025380,SAN BENITO - AUT [25025380],Meteorológica Especial,Activa,Sucre,San Benito Abad,20,14/11/2014,,Suarez,9.16388889,-75.04472222
15067050,CUESTECITAS - AUT [15067050],Limnigráfica,Activa,La Guajira,Albania (La guajira),76,15/03/1958,,Rancheria,11.18033333,-72.55344444
13085050,LORICA  ITA - AUT [13085050],Climática Principal,Suspendida,Córdoba,Lorica,30,13/05/2005,02/10/2010,Barroblanco,9.25272222,-75.84441667
15065190,MONGUI - AUT [15065190],Climática Principal,Activa,La Guajira,Riohacha,60,22/11/2011,,Barroblanco,11.22677778,-72.82063889
25025002,LOS ALAMOS - AUT [25025002],Climática Principal,Activa,Magdalena,San Sebastián De Buenavista,25,05/05/2013,,Manzanares,9.30405556,-74.27363889
25025350,PUERTA ROJA - AUT [25025350],Climática Principal,Activa,Sucre,Sincelejo,160,23/08/2004,,Manzanares,9.31638889,-75.3875
13095010,COVENAS - AUT [13095010],Meteorológica Especial,Suspendida,Sucre,Tolú,1,15/02/1980,15/04/1992,Manzanares,9.38333333,-75.66666667
15075150,PAICI - AUT [15075150],Agrometeorológica,Activa,La Guajira,Uribia,45,14/10/2004,,Manzanares,11.59494444,-72.32575
15085050,TOROMANA - AUT [15085050],Climática Principal,Activa,La Guajira,Uribia,144,18/04/2005,,Manzanares,12.08352778,-71.21094444
25025280,EL TESORO IDEAM  - AUT [25025280],Agrometeorológica,Activa,Sucre,Morroa,168,01/12/2004,,0,9.35708333,-75.28925
15015120,UNIVERSIDAD TECNOLOGICA  - AUT [15015120],Climática Principal,Activa,Magdalena,Santa Marta,7,12/09/2007,,0,11.22305556,-74.18591667
25027450,PLATO MAGDALENA [25027450],Limnimétrica,Activa,Magdalena,Plato,16,15/08/1964,,Magdalena,9.78777778,-74.80583333
17019010,SAN ANDRES - AUT [17019010],Mareográfica,Activa,"Archipiélago de San Andres, Providencia y Santa Catalina","San Andrés (Archipiélago de San Andrés, Providencia y Santa Catalina)",1,15/12/1996,,Mar Caribe,12.55611111,-81.70338889
25025000,EL DIFICIL - AUT [25025000],Climática Principal,Activa,Magdalena,Ariguaní (El Dificil),120,05/05/2013,,Vaupes,9.91197222,-74.08580556
23217080,GAMARRA - AUT [23217080],Limnigráfica,Activa,Cesar,Gamarra,40,12/12/2011,,Magdalena,8.28428611,-73.75338889
25025030,AYAPEL - AUT [25025030],Meteorológica Especial,Activa,Córdoba,Ayapel,20,11/12/2014,,Magdalena,8.29506389,-75.16455556
25027760,BEIRUT - AUT [25027760],Limnigráfica,Activa,Córdoba,Ayapel,26,13/11/2014,,Cga. De Ayapel,8.30222222,-75.13388889
29015000,EL GUAMO - AUT [29015000],Climática Ordinaria,Activa,Bolívar,El Guamo,75,23/03/2004,,Cga. De Ayapel,10.06444444,-74.85222222
29037080,GAMBOTE CANAL DEL [29037080],Limnigráfica,Activa,Bolívar,Arjona,4,27/04/2012,,Canal Del Dique,10.16222222,-75.29861111
28025120,SERRANIA DEL PERIJA  - AUT [28025120],Climática Principal,Activa,Cesar,Agustín Codazzi,2256,19/12/2006,,0,10.02908333,-73.04619444
29035200,REPELON - AUT [29035200],Climática Principal,Activa,Atlantico,Repelón,10,12/09/2007,,Cauca,10.49,-75.12694444
29035000,SINCERIN  - AUT [29035000],Climática Principal,Activa,Bolívar,Arjona,10,04/05/2013,,0,10.14258333,-75.27827778
52050130,CHILES [52050130],Pluviométrica,Activa,Nariño,Cumbal,3100,15/07/1972,,Sucio,0.81166667,-77.84833333
17035010,SERRANILLA - AUT [17035010],Climática Ordinaria,Suspendida,"Archipiélago de San Andres, Providencia y Santa Catalina","San Andrés (Archipiélago de San Andrés, Providencia y Santa Catalina)",3,15/12/1998,12/06/2019,Mar Caribe,15.7975,-79.85222222
25020600,SAJONIA HACIENDA - AUT [25020600],Pluviométrica,Activa,Córdoba,Pueblo Nuevo,100,10/03/2014,,Yaguara,8.48972222,-75.60138889
13057010,NUEVA COLOMBIA [13057010],Limnigráfica,Activa,Córdoba,Montería,20,15/06/1990,,Sinu,8.49944444,-75.97861111
29047070,SAN PEDRITO - AUT [29047070],Limnigráfica,Activa,Atlantico,Suan,8,15/05/1978,,Magdalena,10.26822222,-74.90786111
28015110,MANAURE - AUT [28015110],Climática Principal,Suspendida,Cesar,Manaure Balcón Del Cesar,1918,17/08/2005,15/05/2006,Magdalena,10.36533333,-72.99763889
25025340,SAN MARCOS - AUT [25025340],Climática Principal,Activa,Sucre,San Marcos,31,07/10/2005,,Cauca,8.59683333,-75.14269444
14019030,ESCUELA NAVAL CIOH - AUT [14019030],Limnigráfica,Activa,Bolívar,Cartagena De Indias,1,15/07/1991,,Mar Caribe,10.39056389,-75.53383056
25020430,TREMENTINO - AUT [25020430],Pluviométrica,Activa,Córdoba,Montería,19,10/03/2014,,Cauca,8.71666667,-75.76666667
29065140,COLEGIO KANKAWARWA - AUT [29065140],Meteorológica Especial,Activa,Magdalena,Fundación,318,01/04/2017,,Cauca,10.452,-73.97338333
28035060,FEDEARROZ - AUT [28035060],Climática Principal,Activa,Cesar,Valledupar,184,16/08/2005,,Cauca,10.46361111,-73.24805556
29065120,BATALLON NO. 6 - AUT [29065120],Climática Principal,Activa,Magdalena,Fundación,1280,24/02/2006,,Cauca,10.46536111,-73.92777778
29065000,MEDIA LUNA - AUT [29065000],Climática Principal,Activa,Magdalena,Pivijai,20,05/05/2013,,Cauca,10.51002778,-74.50666667
13055040,INCODER - AUT [13055040],Agrometeorológica,Activa,Córdoba,Montería,37,17/11/2004,,Cauca,8.74694444,-75.91388889
13067020,MONTERIA  - AUT [13067020],Limnigráfica,Activa,Córdoba,Montería,15,15/02/1963,,Sinu,8.75161111,-75.89241667
29045000,SABANALARGA - AUT [29045000],Climática Principal,Activa,Atlantico,Sabanalarga (Atlántico),100,05/05/2013,,Magdalena,10.63672222,-74.91888889
35185010,LA PALOMERA - AUT [35185010],Agrometeorológica,Activa,Meta,Puerto López,188,17/05/2005,,0,4.26036111,-72.56447222
35167000,CORPOBOYACA - SANTA INES -AUT [35167000],Limnigráfica,Activa,Boyacá,Aquitania,3041,31/12/2016,,Lago De Tota,5.545,-72.88411111
35167020,CRIADERO -AUT [35167020],Limnigráfica,Activa,Boyacá,Aquitania,3025,31/12/2016,,Qda Los Pozos,5.557,-72.88047222
35217090,LABRANZA GRANDE AUT [35217090],Limnigráfica,Activa,Boyacá,Labranzagrande,1125,15/12/2016,,Rio Cravo Sur,5.56691667,-72.58355556
16057080,PUENTE CAPIRA [16057080],Limnigráfica,Suspendida,Norte de Santander,Cucutilla,1320,15/11/2004,23/05/2008,Zulasquilla,7.5,-72.76666667
42107010,TARACUA  [42107010],Limnimétrica,Activa,Vaupes,Mitú,120,15/01/1977,,Vaupes,1.06666667,-68.23333333
29047000,TEBSA BQUILLA [29047000],Limnigráfica,Activa,Atlantico,Soledad,6,05/05/2013,,Rio Magdalena,10.93663889,-74.75988889
15067210,CARACOLI - AUT [15067210],Limnigráfica,Activa,La Guajira,San Juan Del Cesar,460,01/12/2011,,Rio Rancheria,10.95011111,-73.05102778
15067220,PUENTE CARRETERA [15067220],Limnigráfica,Activa,La Guajira,Riohacha,7,01/12/2011,,Rio Rancheria,11.51097222,-72.85594444
47015020,AEROPUERTO PUERTO ASIS [47015020],Sinóptica Principal,Suspendida,Putumayo,Puerto Asís,254,15/01/1965,15/09/1984,Amazonas,0.5,-76.5
51035010,AEROPUERTO LA FLORIDA [51035010],Sinóptica Secundaria,Suspendida,Nariño,Tumaco,3,15/05/1948,15/03/2002,Amazonas,1.8,-78.76666667
52045020,AEROPUERTO ANTONIO NARINO [52045020],Sinóptica Principal,Activa,Nariño,Chachaguí,1796,15/11/1957,,Amazonas,1.39408333,-77.29086111
26035030,AEROPUERTO G L VALENCIA [26035030],Sinóptica Principal,Activa,Cauca,Popayán,1752,15/06/1941,,Amazonas,2.45288889,-76.60875
26075040,AEROPUERTO A BONILLA [26075040],Sinóptica Principal,Activa,Valle del Cauca,Palmira,970,15/07/1971,,Quebrada Don Abad,3.53668889,-76.38663889
35035020,AEROPUERTO VANGUARDIA [35035020],Sinóptica Principal,Activa,Meta,Villavicencio,422,15/10/1924,,Quebrada Don Abad,4.16191944,-73.61757778
26135040,AEROPUERTO MATECANA [26135040],Sinóptica Principal,Activa,RIsaralda,Pereira,1199,15/09/1947,,Orinoco,4.81586111,-75.73722222
26155110,AEROPUERTO LA NUBIA [26155110],Sinóptica Principal,Activa,Caldas,Manizales,2104,15/06/1968,,Orinoco,5.02977778,-75.46991667
38015030,AEROPUERTO PUERTO CARRENO [38015030],Sinóptica Principal,Activa,Vichada,Puerto Carreño,57,15/06/1972,,Orinoco,6.18243611,-67.49122222
23155030,AEROPUERTO YARIGUIES [23155030],Sinóptica Principal,Activa,Santander,Barrancabermeja,126,15/07/1931,,Orinoco,7.02638889,-73.80861111
23195250,AP.PALO NEGRO [23195250],Sinóptica Principal,Suspendida,Santander,Lebrija,1189,08/05/2005,13/08/2015,Orinoco,7.12147222,-73.18452778
16015010,AEROPUERTO CAMILO DAZA [16015010],Sinóptica Principal,Activa,Norte de Santander,Cúcuta,250,15/02/1941,,Cauca,7.93027778,-72.50916667
13070040,RABOLARGO [13070040],Pluviométrica,Activa,Córdoba,Cereté,19,15/01/1963,,Cga. Mantequera,8.95061111,-75.74247222
17015010,AEROPUERTO SESQUICENTEN [17015010],Sinóptica Principal,Activa,"Archipiélago de San Andres, Providencia y Santa Catalina","San Andrés (Archipiélago de San Andrés, Providencia y Santa Catalina)",1,15/01/1958,,Cga. Mantequera,12.54218333,-81.73096944
17025020,AEROPUERTO EL EMBRUJO [17025020],Sinóptica Principal,Activa,"Archipiélago de San Andres, Providencia y Santa Catalina",San Andres Y  Providencia (Santa Isabel),7,15/01/1973,,Cga. Mantequera,13.3595,-81.35772222
35235050,TAMARA - AUT [35235050],Climática Ordinaria,Activa,Casanare,Támara,117,23/08/2017,,Quebrada Don Abad,5.81858333,-72.16677778
57027010,GORGONA LA PLAYA [57027010],Limnimétrica,Activa,Cauca,Guapi,10,15/05/1986,,Quebrada Don Abad,2.96388889,-78.17416667
23147030,TENERIFE DELICIAS [23147030],Limnimétrica,Suspendida,Santander,Barrancabermeja,170,15/08/1974,15/08/1993,Oponcito,6.86666667,-73.76666667
57020020,GORGONILLA [57020020],Pluviométrica,Suspendida,Cauca,Guapi,5,15/05/1986,15/07/1986,Quebrada Don Abad,2.98333333,-78.18333333
57020010,ALTO DE LOS MICOS [57020010],Pluviométrica,Suspendida,Cauca,Guapi,180,15/05/1986,15/12/1991,Quebrada Don Abad,3,-78.18333333
57027020,GORGONA BOCATOMA [57027020],Limnimétrica,Suspendida,Cauca,Guapi,60,15/05/1986,15/07/1995,Quebrada Don Abad,3.01666667,-78.16666667
25027270,LAS FLORES [25027270],Limnimétrica,Activa,Antioquia,Nechí,22,15/06/1968,,Cauca,8.10241667,-74.77344444
25020850,REGENCIA [25020850],Pluviométrica,Suspendida,Bolívar,Montecristo,100,15/05/1974,15/10/1992,Cauca,8.13333333,-74.65
25027910,LA RAYA [25027910],Limnimétrica,Activa,Bolívar,San Jacinto Del Cauca,1600,15/03/1975,,Cno Caribona,8.34455556,-74.56122222
14015060,ISLAS DEL ROSARIO [14015060],Climática Principal,Suspendida,Bolívar,Cartagena De Indias,3,15/12/1983,15/08/1996,Cno Caribona,10.18333333,-75.75
14019020,ISLA DEL ROSARIO [14019020],Mareográfica,Suspendida,Bolívar,Cartagena De Indias,2,15/07/1989,22/07/2009,Mar Caribe,10.19541667,-75.74730556
14015070,ISLA DEL TESORO [14015070],Meteorológica Especial,Suspendida,Bolívar,Cartagena De Indias,2,15/03/1985,15/10/1990,Mar Caribe,10.23333333,-75.75
25020350,GUARANDA [25020350],Pluviométrica,Activa,Bolívar,Achí,30,15/08/1966,,Mar Caribe,8.49277778,-74.54166667
32077100,PEÑAS BLANCAS [32077100],Limnigráfica,Activa,Meta,San Juan De Arama,350,14/12/1983,,Guejar,3.25161111,-73.89283333
25027260,BUENAVISTA [25027260],Limnimétrica,Suspendida,Bolívar,Achí,20,14/04/1967,21/01/2019,Cauca,8.56666667,-74.55
35017070,RANCHO ALEGRE [35017070],Limnimétrica,En Mantenimiento,Meta,Castilla La Nueva,337,14/05/1979,,Orotoy,3.86363889,-73.54061111
32105080,SAN JOSE DEL GUAVIARE [32105080],Agrometeorológica,Suspendida,Guaviare,San José Del Guaviare,165,25/09/2008,22/02/2019,0,2.55302778,-72.64708333
32075030,VISTA HERMOSA [32075030],Climática Ordinaria,Suspendida,Meta,Vistahermosa,325,14/04/1969,22/02/2019,0,3.12038889,-73.75402778
3518700145,TUA BALNEARIO - AUT [ ],Limnigráfica,Activa,Casanare,Monterrey,412,17/09/2018,,1249,4.88565,-72.90088889
13090050,TOLUVIEJO [13090050],Pluviométrica,Activa,Sucre,Tolú Viejo,60,31/03/2014,,0,9.438,-75.44
24035440,RITACUBA BLANCO EMMA 2 - AUT [24035440],Meteorológica Especial,Activa,Boyacá,Guicán,5027,08/07/2017,,0,6.49358333,-72.31161111
47015070,PUERTO UMBRIA [47015070],Climática Ordinaria,Activa,Putumayo,Villagarzón,362,14/04/1983,,0,0.83897222,-76.57044444
51025080,ALTAQUER - AUT [51025080],Climática Principal,Activa,Nariño,Barbacoas,110,26/02/2007,,0,1.24833333,-78.0925
53115010,AEROPUERTO BUENAVENTUR [53115010],Pluviométrica,Activa,Valle del Cauca,Buenaventura,28,14/01/1946,,0,3.82011111,-76.99238889
38027700,MAIPURES CABAÑAS [38027700],Limnimétrica,Activa,Vichada,Cumaribo,77,01/12/2014,,Tuparro,5.24947222,-67.85561111
11017020,BAGADO [11017020],Limnigráfica,Activa,Chocó,Bagadó,90,28/12/2017,,Andagueda,5.412,-76.41788889
47087010,ARICA - R. PUTUMAYO [47087010],Pluviométrica,Activa,Amazonas,Puerto Arica,115,14/05/1986,,Putumayo,-2.14688889,-71.75222222
3518500127,GUADUALITO - AUT [3518500127],Climática Principal,Activa,Casanare,Monterrey,784,18/09/2018,,0,4.98708056,-72.8651
35097090,LA REVENTONERA [35097090],Limnigráfica,Activa,Casanare,Sabanalarga (Casanare),451,14/03/1981,,Upia,4.90497222,-73.04761111
35037100,PUENTE ABADIA - AUT [35037100],Limnigráfica,Activa,Meta,Villavicencio,523,14/04/1968,,Guatiquia,4.23533333,-73.63536111
2120500127,RADIO SONDA BOGOTA - AUT [2120500127],Radio Sonda,Activa,Bogotá,"Bogota, D.C",2564,04/04/2016,,0,4.62166667,-74.10333333
38027020,PUERTO NARIÑO [38027020],Limnigráfica,Activa,Vichada,Cumaribo,79,14/02/1984,,Orinoco,4.95686111,-67.83416667
26197020,BRASILIA [26197020],Limnigráfica,Activa,Antioquia,Ciudad Bolívar,670,14/09/1970,,Bolivar,5.82544444,-75.93533333
12015110,CHIGORODO - AUT [12015110],Agrometeorológica,Activa,Antioquia,Chigorodó,44,17/09/2005,,0,7.67113889,-76.69405556
12017010,CHIGORODO [12017010],Limnimétrica,Activa,Antioquia,Chigorodó,20,14/10/1976,,Chigorodo,7.67305556,-76.68391667
26225060,HACIENDA COTOVE - AUT [26225060],Agrometeorológica,Activa,Antioquia,Santa Fe De Antioquia,534,24/11/2004,,0,6.53391667,-75.82733333
23085260,LA SELVA - AUT [23085260],Agrometeorológica,Activa,Antioquia,Rionegro (Antioquia),2125,10/10/2004,,0,6.13191667,-75.41455556
26247050,LAS CAMELIAS - AUT [26247050],Limnigráfica,Activa,Antioquia,Tarazá,110,14/05/1973,,Taraza,7.58252778,-75.42005556
27015310,METROMEDELLIN - AUT [27015310],Climática Principal,Activa,Antioquia,Bello,1440,30/06/2005,,0,6.32975,-75.55211111
12025040,TURBO - AUT [12025040],Climática Ordinaria,Activa,Antioquia,Turbo,37,14/04/1984,,0,8.09180556,-76.71633333
11135030,UNGUIA - AUT [11135030],Climática Principal,Activa,Chocó,Unguía,14,23/09/2005,,0,8.03672222,-77.08786111
21085040,TERPEYA COLOMBIA [21085040],Climática Ordinaria,En Mantenimiento,Huila,Íquira,1650,14/11/1990,,0,2.66280556,-75.66555556
21115010,DESIERTO LA TATACOA [21115010],Climática Principal,Suspendida,Huila,Villavieja,459,13/07/2005,29/04/2019,0,3.23447222,-75.16819444
4403000112,MARACAIBO [4403000112],Pluviométrica,Activa,Caquetá,Florencia (Caquetá),277,16/03/2019,,San Pedro,1.61052778,-75.48616667
54015020,TADO - AUT  [54015020],Climática Ordinaria,Activa,Chocó,Tadó,91,28/12/2017,,0,5.27011111,-76.55183611
21206570,AEROPUERTO CATAM [21206570],Climática Principal,Suspendida,Bogotá,"Bogota, D.C",2546,14/01/2001,03/05/2019,0,4.70558333,-74.15066667
26035100,HACIENDA SUECIA - AUT [26035100],Agrometeorológica,En Mantenimiento,Cauca,El Tambo (Cauca),1755,22/11/2005,,0,2.47955556,-76.82775
47035030,PNN LA PAYA - AUT [47035030],Climática Principal,Suspendida,Putumayo,Puerto Leguízamo,194,19/09/2007,08/05/2019,0,-0.17372222,-74.89813889
15079010,PUERTO BOLIVAR - AUT [15079010],Mareográfica,En Mantenimiento,La Guajira,Uribia,0,15/04/2005,,Mar Caribe,12.22427778,-71.96766667
27035050,SENA - EL BAGRE [27035050],Climática Ordinaria,Activa,Antioquia,El Bagre,93,23/08/2017,,0,7.58466667,-74.80069444
23065060,SANTA TERESA [23065060],Climática Ordinaria,En Mantenimiento,Cundinamarca,Guayabal De Síquima,2200,14/12/1988,,0,4.84216667,-74.46169444
23065100,SABANETA [23065100],Climática Ordinaria,En Mantenimiento,Cundinamarca,La Vega,2475,14/08/1986,,0,4.90175,-74.30738889
24067020,PUENTE SOGAMOSO - AUT [24067020],Limnimétrica,Activa,Santander,Puerto Wilches,90,14/08/1992,,Sogamoso,7.24416667,-73.7875
21105030,ALGECIRAS - AUT [21105030],Climática Ordinaria,Activa,Huila,Algeciras,1155,14/04/1971,,0,2.52169444,-75.32225
21015030,PARQUE ARQUEOLOGICO - AUT [21015030],Climática Principal,Activa,Huila,San Agustín,1800,14/06/1971,,0,1.88847222,-76.29497222
47017110,MONOPAMBA  - AUT [47017110],Limnigráfica,Activa,Nariño,Puerres,1650,14/05/1980,,Sucio,0.80777778,-77.30694444
26135330,LA LAGUNA DEL OTUN  - AUT [26135330],Climática Principal,Activa,RIsaralda,Pereira,3944,10/10/2005,,0,4.77636111,-75.4125
28025130,LA LOMA CARBONES - AUT [28025130],Climática Principal,Activa,Cesar,El Paso,60,01/03/2010,,0,9.64061111,-73.52394444
15065040,LA PAULINA - AUT [15065040],Climática Principal,Activa,La Guajira,Fonseca,170,14/09/1966,,0,10.89813889,-72.82847222
21197030,LA PLAYA - AUT [21197030],Limnigráfica,Activa,Tolima,Icononzo,750,14/12/1958,,Sumapaz,4.19225,-74.50072222
26155150,LAS BRISAS - AUT [26155150],Climática Principal,Activa,Caldas,Villamaria,4133,14/10/1981,,0,4.93452778,-75.35038889
5205500123,LAS IGLESIAS  - AUT [5205500123],Climática Principal,Activa,Nariño,Pasto,2973,20/06/2017,,0,1.05480556,-77.27025
21015070,LOS GUACHAROS  - AUT [21015070],Climática Principal,Activa,Huila,Palestina (Huila),1590,24/07/2005,,0,1.675833,-76.106841
21205660,MERCEDES - AUT [21205660],Climática Ordinaria,Activa,Cundinamarca,Anapoima,810,14/09/1970,,0,4.58188889,-74.52661111
15017030,MINCA  - AUT [15017030],Limnigráfica,Activa,Magdalena,Santa Marta,650,14/05/1965,,Gaira,11.15891667,-74.12291667
